cycle,CCCT,CVCT,SoH,cell
65.0,6109.012407365284,2189.605822634883,0.9494051395972644,CS2_35
66.0,6101.215659821406,2174.044057773601,0.9487088033385285,CS2_35
67.0,6077.325565069477,2212.699186372978,0.9467580635913126,CS2_35
68.0,6059.01455916866,2192.731787716708,0.947569489166176,CS2_35
69.0,6080.251493287884,2174.216996159288,0.9472325302160838,CS2_35
70.0,6076.049144195917,2160.1384848371963,0.9405836023156281,CS2_35
71.0,6013.43564979214,2237.167409263028,0.9394940573722189,CS2_35
72.0,6013.013924893952,2215.6678237607703,0.9390158634372348,CS2_35
73.0,6006.59210212066,2202.0586039124755,0.9385702129406553,CS2_35
74.0,5993.264516917523,2219.355304517376,0.932449535647583,CS2_35
75.0,5975.3742557470105,2201.278789179225,0.938257572682664,CS2_35
76.0,6010.237528229249,2175.638961915509,0.9381008164881046,CS2_35
77.0,6003.659347664157,2174.701491866668,0.93762225914951,CS2_35
78.0,5994.659453167929,2175.701443348429,0.9366945508040027,CS2_35
79.0,5986.675153085322,2174.7326732452493,0.9321612310691918,CS2_35
80.0,5980.737662341562,2167.592598336574,0.9321062942668958,CS2_35
81.0,5980.801456756832,2167.014709174051,0.9315696941751246,CS2_35
82.0,5966.659981759905,2177.7016013225075,0.930617201808561,CS2_35
83.0,5955.191327093635,2181.3107919611502,0.930072772142574,CS2_35
84.0,5946.269375725591,2185.216945382359,0.9296770434895881,CS2_35
85.0,5937.488228008733,2190.1699283248745,0.9291730455544644,CS2_35
86.0,5930.285094463441,2190.3729960570927,0.9286504150832513,CS2_35
87.0,5924.003911427804,2188.873014200712,0.924185161319101,CS2_35
88.0,5921.488714723615,2190.8421270909603,0.9281973213419156,CS2_35
89.0,5919.207768303284,2190.9199009574368,0.9234095107856439,CS2_35
90.0,5908.847746035084,2189.779097724648,0.9228486468462636,CS2_35
91.0,5898.972967067559,2195.16986017843,0.9225349844518402,CS2_35
92.0,5865.033879448311,2265.869747140561,0.9141265179854966,CS2_35
93.0,5789.656191381568,2299.290832243045,0.9128317980606501,CS2_35
94.0,5772.656678715372,2313.0248866475304,0.9079432533059745,CS2_35
95.0,5758.641031324631,2315.228172629082,0.9071306923971021,CS2_35
97.0,3954.826842453664,2218.207348359174,0.92319867562197,CS2_35
98.0,5913.553310279891,2217.3482023686083,0.9220578129743078,CS2_35
99.0,5899.742219632859,2214.8172691850014,0.9299581841205018,CS2_35
100.0,5925.887393594392,2124.320943152721,0.9300871631662176,CS2_35
101.0,5979.937105209923,2106.0251941434617,0.9214885918051166,CS2_35
102.0,5866.305091983057,2224.5673760417267,0.9473728190586784,CS2_35
103.0,5227.063339042841,2176.2397062679547,0.9468748855607056,CS2_35
104.0,6070.661371190396,2208.9732365203927,0.9542554273206909,CS2_35
105.0,6128.184130276728,2069.275288600398,0.954744515573127,CS2_35
106.0,6171.219154387676,2043.7610565719808,0.9404672202380969,CS2_35
107.0,6110.982640562033,2192.4248894502016,0.9401871432786039,CS2_35
108.0,6011.927361486174,2228.160316353504,0.9406107691844187,CS2_35
109.0,6017.8336397102685,2179.8800540811644,0.9394201349183234,CS2_35
110.0,6018.834502603029,2195.864448744367,0.9384999602834542,CS2_35
111.0,5978.271291262019,2251.784887231959,0.9465176192505472,CS2_35
112.0,6033.135473301038,2108.6961502458144,0.9467398284205808,CS2_35
113.0,6097.2500466148485,2073.416496838254,0.9378892048771167,CS2_35
114.0,6068.611488131923,2138.740838314494,0.931931409870752,CS2_35
115.0,5959.597230473388,2238.363492155011,0.9306938186113853,CS2_35
116.0,5938.75725728416,2230.801351172762,0.9300307530241002,CS2_35
117.0,5923.710362439713,2233.7859538301127,0.9243863512037043,CS2_35
118.0,5911.022909580468,2245.832352319063,0.9371742453624698,CS2_35
119.0,5924.2426858758845,2169.2577521562635,0.9375720698144046,CS2_35
120.0,6017.750367785775,2094.7913591780525,0.9287587626216381,CS2_35
121.0,6029.065611620143,2060.526604203187,0.9215390789051578,CS2_35
122.0,5871.914759531326,2271.035074044805,0.9218642636138593,CS2_35
124.0,5853.492371391272,2286.285049905768,0.9222686134362065,CS2_35
125.0,5805.038970573456,2298.4409057821613,0.9283964694391394,CS2_35
126.0,5914.607514200092,2134.336584529432,0.9285926837494662,CS2_35
127.0,5945.25112026016,2108.728398968582,0.9284619538087638,CS2_35
128.0,5950.26782607974,2100.478803539183,0.9282607918157607,CS2_35
129.0,5951.237698184734,2088.7606820702204,0.928019541969328,CS2_35
130.0,5952.316882058687,2080.1986033745925,0.928168321010977,CS2_35
131.0,5954.506128915702,2072.324316382816,0.9279935112508976,CS2_35
132.0,5959.116835248016,2062.012159247068,0.9277239380647869,CS2_35
133.0,5960.992806530907,2052.4505213980447,0.9272665876158454,CS2_35
134.0,5956.742932386231,2056.9812383145327,0.9236189177101128,CS2_35
135.0,5952.2588613249245,2057.715843867976,0.9233526915886137,CS2_35
136.0,5949.64977514965,2056.2163155344897,0.9232334848089633,CS2_35
137.0,5947.634327898093,2048.3880248265923,0.9231893480416377,CS2_35
138.0,5948.213296046713,2052.02888550004,0.9231661218980955,CS2_35
139.0,5948.354548750212,2050.5916947557707,0.9235727083998942,CS2_35
140.0,5949.183649818937,2038.5607254002823,0.9272517098875674,CS2_35
142.0,5892.125757190806,2223.006109354901,0.9074631409858217,CS2_35
143.0,5758.854571924137,2238.2237770095235,0.9059456448770803,CS2_35
144.0,5765.964251432975,2240.4268760936684,0.9054740851859366,CS2_35
145.0,5742.838513047202,2253.395243724517,0.9041856434430675,CS2_35
146.0,5714.400234308327,2305.1752539211884,0.9134502774137754,CS2_35
147.0,5768.484448031522,2151.74337631464,0.913947187030528,CS2_35
148.0,5848.16055038583,2115.9947109912755,0.8992958594334686,CS2_35
149.0,5819.911796028959,2187.28727033257,0.8980275891072362,CS2_35
150.0,5680.759231259115,2302.2377455083188,0.9048151459401352,CS2_35
152.0,5846.326986859123,2190.071260670673,0.9135995510848931,CS2_35
153.0,5844.519776839887,2141.229004449953,0.8989111541924348,CS2_35
154.0,5770.652510428707,2296.3165521285846,0.903659635458996,CS2_35
155.0,5685.322498556401,2311.441137340131,0.9039792235009708,CS2_35
156.0,5710.47983126418,2268.192080746172,0.9034753294227098,CS2_35
157.0,5710.573580576878,2272.0985465658305,0.904185466379225,CS2_35
158.0,5702.245335490894,2278.9733689451823,0.9117430905785882,CS2_35
159.0,5764.564688929662,2169.087474627435,0.912681666264299,CS2_35
160.0,5827.021256395761,2124.9951846983317,0.8992021889011976,CS2_35
161.0,5803.662790340881,2199.037610664702,0.8985178254665428,CS2_35
163.0,5719.823863656551,2315.2853516053583,0.8984947986920873,CS2_35
164.0,5675.777590447309,2283.9890345782333,0.906008126164189,CS2_35
165.0,5679.9485929462535,2311.3176434804627,0.9116389409625713,CS2_35
166.0,5808.864203342964,2130.0418534950586,0.9121371747870131,CS2_35
167.0,5836.0245008941565,2101.8712854933983,0.8973357189385999,CS2_35
168.0,5766.264956338709,2256.443045616965,0.8988590262211019,CS2_35
169.0,5681.620999044157,2264.958426848578,0.9046490980935806,CS2_35
171.0,5867.121766503289,2084.560744389717,0.9124517136216062,CS2_35
172.0,5846.888201286667,2069.717190896452,0.9126114583947101,CS2_35
173.0,5851.389123927045,2063.2485961738857,0.9127800608553172,CS2_35
174.0,5854.40592467587,2060.842737019353,0.912958570137997,CS2_35
175.0,5858.812745262985,2058.108791600971,0.913096635592548,CS2_35
176.0,5862.829043335863,2047.531083188369,0.9136854984963444,CS2_35
177.0,5868.4081110772095,2047.906311761646,0.9138788228219926,CS2_35
178.0,5880.30087944679,2029.0165232082943,0.9139735409390293,CS2_35
179.0,5883.254240720882,2025.7822757591491,0.9139999450313406,CS2_35
180.0,5883.942039773159,2026.2354636557284,0.9142729758461439,CS2_35
181.0,5886.239205036021,2030.141334214597,0.9143654532647626,CS2_35
182.0,5890.333426176803,2022.860675871256,0.914414157746301,CS2_35
183.0,5892.505328574276,2015.2202934112863,0.9144371157480655,CS2_35
184.0,5892.896585356444,2015.5173107371663,0.9145635913460834,CS2_35
185.0,5896.600648543157,2007.7674663984217,0.9145330016285067,CS2_35
186.0,5900.42875703075,2009.1425715825756,0.9145341836235034,CS2_35
187.0,5899.819447129557,2013.830029373348,0.9145178296927909,CS2_35
188.0,5900.397879626078,2006.986525625165,0.9057554156665188,CS2_35
189.0,5892.288611961354,2024.1842610786557,0.904383404133291,CS2_35
190.0,5752.640829832933,2199.272977927525,0.9041100254997217,CS2_35
191.0,5750.766375541687,2172.8359216529643,0.8985312233926738,CS2_35
192.0,5732.875847982476,2206.6165299482527,0.8973919389220745,CS2_35
193.0,5694.248397132498,2238.084021127433,0.9056260612689859,CS2_35
194.0,5679.700381637667,2244.4613477205858,0.9105697766265815,CS2_35
195.0,5799.525302635157,2101.106591955758,0.9066524041814821,CS2_35
196.0,5825.638413797948,2074.045470473124,0.8971787595029909,CS2_35
197.0,5740.6256187928375,2235.881293124403,0.9333833995676153,CS2_35
198.0,6134.931065170502,2442.7885872917886,0.9390054807008954,CS2_35
199.0,5925.965098604598,2415.882547025664,0.9402911915227715,CS2_35
200.0,6003.175641404345,2239.38875333099,0.9407490139088006,CS2_35
201.0,6020.64617086931,2213.7802801863872,0.9408033307188562,CS2_35
202.0,6029.272256193122,2201.015231507372,0.9406629748207949,CS2_35
203.0,6032.507700821661,2180.3439852864103,0.940636666244348,CS2_35
204.0,6035.461546809733,2169.860134043309,0.9407409479548294,CS2_35
205.0,6038.1367946104,2163.56372582166,0.9405229779683258,CS2_35
206.0,6042.979724236153,2147.1579784713103,0.9401697855763814,CS2_35
207.0,6041.854835056249,2144.298856745285,0.9398270511567849,CS2_35
208.0,6041.027952966615,2133.049404102916,0.9391727051654577,CS2_35
209.0,6033.730942877242,2135.767900547537,0.938956623101685,CS2_35
210.0,6025.480947099306,2132.625666899403,0.9386990465531494,CS2_35
211.0,6035.373609046743,2110.597034534556,0.9384099036993182,CS2_35
212.0,6024.888920351543,2119.4589061553124,0.9383010174855461,CS2_35
214.0,6043.564073168498,2114.4108504573232,0.9298442675520506,CS2_35
215.0,6020.111119195964,2066.9728305554017,0.9218020911596547,CS2_35
216.0,5858.611905137426,2334.025785213511,0.9222236299622484,CS2_35
217.0,5819.939617682918,2322.870249355677,0.9213790556152555,CS2_35
218.0,5834.768899029907,2316.711679244094,0.9156315890141402,CS2_35
219.0,5807.3152144005,2341.1817389019416,0.9232281484600837,CS2_35
220.0,5792.377200739167,2329.7933580527315,0.9282558352837886,CS2_35
221.0,5900.822808727156,2192.500543775677,0.9227989717648661,CS2_35
222.0,5919.43408669834,2172.1420563658467,0.9137529827784557,CS2_35
224.0,5772.096816782199,2374.1503811576404,0.9082797114191195,CS2_35
225.0,5743.87881659827,2366.572435645794,0.9069190489540941,CS2_35
226.0,5715.425609877275,2407.180538853747,0.9154607537750484,CS2_35
227.0,5765.351437797362,2259.826383102918,0.9160421274314656,CS2_35
228.0,5833.525968003378,2224.468279323832,0.9074719801674878,CS2_35
229.0,5812.198675483116,2285.8082953576813,0.9053503970454991,CS2_35
230.0,5687.487238469359,2441.9607210042304,0.9048281158227653,CS2_35
231.0,5679.799981690128,2397.1339919375023,0.899834098448701,CS2_35
232.0,5655.034828022181,2416.961576418893,0.8986705624764255,CS2_35
233.0,5639.566173184721,2450.6484268203494,0.9072597284192538,CS2_35
234.0,5670.816385965329,2351.761346669751,0.9124355557246686,CS2_35
235.0,5765.696379909234,2264.7951293374063,0.9058303880816716,CS2_35
236.0,5785.526145802229,2236.80908915418,0.8971801560327214,CS2_35
237.0,5658.801317893784,2439.226851389976,0.8973531622195672,CS2_35
238.0,5604.566628580389,2442.820258892083,0.8970284809866774,CS2_35
239.0,5607.942778534954,2432.992406916048,0.8966546529279904,CS2_35
240.0,5601.176307256566,2442.648531329236,0.8991399291803339,CS2_35
241.0,5583.910173934652,2477.007221807842,0.9049289299428274,CS2_35
242.0,5702.367887034314,2288.6849393948214,0.9051790364468442,CS2_35
243.0,5726.791227067472,2264.1545971741434,0.8904759718042453,CS2_35
244.0,5662.366691346513,2408.883506021928,0.8898145700651994,CS2_35
245.0,5547.2855570302345,2488.912906086305,0.8990334228556419,CS2_35
246.0,5519.5334400957,2565.568284946713,0.9060261259467556,CS2_35
247.0,5690.053806722137,2341.730229850164,0.9062913230489231,CS2_35
248.0,5732.289513218333,2302.340738111903,0.9062348734576314,CS2_35
249.0,5742.399742921589,2278.7947046265326,0.9062015746773526,CS2_35
250.0,5746.525557375688,2262.998375328505,0.9062587595753973,CS2_35
251.0,5751.68259648393,2244.2020600974647,0.9062147220748276,CS2_35
252.0,5757.996074313283,2235.3430237229622,0.9061919611878301,CS2_35
253.0,5761.512133474593,2218.2031517181167,0.9059897850205774,CS2_35
254.0,5761.840967324737,2215.5625650436414,0.9058100943905181,CS2_35
255.0,5760.4194807928725,2207.812906334628,0.9056479710883192,CS2_35
256.0,5760.8415511370695,2203.8911629033246,0.9054829427744124,CS2_35
257.0,5759.138835656151,2203.625742323551,0.905381009584056,CS2_35
258.0,5757.638945849263,2204.73516582328,0.9053099571577767,CS2_35
259.0,5758.373892091448,2197.922979599156,0.9053214275318734,CS2_35
260.0,5760.796399946412,2193.8265814746264,0.9051977049621102,CS2_35
261.0,5762.578244561417,2181.4392841582303,0.9051365602293476,CS2_35
262.0,5764.21912639885,2183.392653651012,0.9049299104017461,CS2_35
263.0,5763.406879354268,2183.736377486552,0.8899711755147803,CS2_35
264.0,5680.4009024696425,2356.963226078835,0.8888647499564565,CS2_35
265.0,5560.739545153279,2441.758040527202,0.8887018844049756,CS2_35
266.0,5505.146407974884,2492.444325871009,0.8966506704656312,CS2_35
267.0,5574.945162006421,2327.55897057167,0.8973652670698967,CS2_35
268.0,5666.620261291624,2277.591965881525,0.8894097843305976,CS2_35
269.0,5527.412501004757,2485.5068495454034,0.8822197320559342,CS2_35
270.0,5497.193257456704,2483.74152655236,0.8821503563801448,CS2_35
271.0,5488.365300792386,2505.428628703812,0.8818009706556392,CS2_35
272.0,5495.287293142115,2479.725990345527,0.8894768472527402,CS2_35
273.0,5480.474627205869,2522.835580102692,0.8905811962991773,CS2_35
274.0,5612.182223005046,2323.903075902316,0.8957224698249421,CS2_35
275.0,5630.605082143564,2299.669765220548,0.8808479133700221,CS2_35
276.0,5563.741182411904,2464.445114275615,0.8803122575267,CS2_35
277.0,5448.34901376738,2538.1778753432445,0.8801948075912625,CS2_35
278.0,5455.772164813825,2506.350206664705,0.8804586028690378,CS2_35
279.0,5444.943279304192,2537.927746429923,0.8804351060756425,CS2_35
280.0,5450.381019731518,2534.256012539321,0.8889273935136597,CS2_35
281.0,5523.618240028911,2381.729723781522,0.889467723695833,CS2_35
282.0,5595.776479719789,2341.2779925757786,0.8811635259417007,CS2_35
283.0,5596.10599105357,2351.869322107814,0.87482310479413,CS2_35
284.0,5456.208886227978,2541.9433281851816,0.8750173023055566,CS2_35
285.0,5436.959605171694,2539.4594549088506,0.8745118518914632,CS2_35
286.0,5434.959608634934,2539.2093893233687,0.8736480304776577,CS2_35
287.0,5428.178577198298,2535.9122673659585,0.8818502158852934,CS2_35
288.0,5403.506316969171,2569.881660711253,0.8878364780953967,CS2_35
289.0,5542.587598356768,2386.3547310126014,0.8828735813981402,CS2_35
290.0,5573.307525086333,2358.511695746565,0.8729118383249609,CS2_35
291.0,5473.61596158077,2535.0527325056028,0.8730644467848292,CS2_35
292.0,5390.334417788545,2581.5179736636346,0.8750198179333768,CS2_35
293.0,5380.725222868148,2620.1136867562227,0.8745045142914493,CS2_35
294.0,5416.177476637929,2603.441982098466,0.882896827898091,CS2_35
295.0,5479.194561217577,2444.4622088617,0.8877838722273883,CS2_35
296.0,5548.149627269115,2397.541745389666,0.8878285441915196,CS2_35
297.0,5563.1995731149145,2378.261044490493,0.8878758378681143,CS2_35
298.0,5568.650852771141,2367.620892322404,0.8878961146612723,CS2_35
299.0,5571.885658517378,2356.9807146307,0.888548798817499,CS2_35
300.0,5585.964459230687,2330.340857424657,0.8887257612701872,CS2_35
301.0,5602.324723698679,2307.810109603568,0.888871431932813,CS2_35
302.0,5609.200245459462,2297.3106375586067,0.8889498397033346,CS2_35
303.0,5614.341835523912,2292.9201820475864,0.8890054288837007,CS2_35
304.0,5618.685985632648,2287.1239442545047,0.8890874338983572,CS2_35
305.0,5621.264342145441,2277.030308257876,0.889092818800108,CS2_35
306.0,5624.608348513226,2268.405691749824,0.8891693214326148,CS2_35
307.0,5626.530842524808,2268.483846284973,0.889320992816983,CS2_35
308.0,5631.062217841361,2255.9688288707694,0.8895727574819203,CS2_35
309.0,5641.156580398849,2237.313160981197,0.889405413170604,CS2_35
310.0,5640.907013280812,2243.297522040317,0.8893958574512291,CS2_35
311.0,5641.329386409605,2236.735279928834,0.880165328258132,CS2_35
312.0,5642.048455631331,2214.0766169588023,0.8735231241166739,CS2_35
313.0,5460.132082520286,2483.5384823186323,0.8735984908914701,CS2_35
314.0,5431.522515205608,2488.6477223568654,0.8735000551127398,CS2_35
315.0,5433.89736527772,2493.632092671324,0.8727650405525903,CS2_35
316.0,5427.3663838474895,2495.585146818252,0.8803523903731137,CS2_35
317.0,5398.5405260102125,2562.959990278876,0.8819084340277945,CS2_35
319.0,5529.856079754944,2483.4452021557954,0.8725273503785121,CS2_35
320.0,5411.585231184319,2546.2404337645858,0.8728354745630669,CS2_35
321.0,5416.882923207828,2508.351151339477,0.8720138829544822,CS2_35
322.0,5402.632656042348,2538.897594329377,0.8664645156648507,CS2_35
323.0,5379.476976133243,2560.568509021716,0.8803111721546939,CS2_35
324.0,5416.274079406867,2456.525876759028,0.8814916374196715,CS2_35
325.0,5528.060522528889,2367.2939620665857,0.8747089670300754,CS2_35
326.0,5555.468119583849,2331.1860142254154,0.866731065509784,CS2_35
327.0,5423.399407812569,2518.897589047323,0.8718548506144592,CS2_35
328.0,5386.070857800136,2526.741470468405,0.8721549423050605,CS2_35
329.0,5394.867723260657,2526.647833691677,0.871822260380715,CS2_35
330.0,5394.070827100135,2545.3346163086244,0.8737019383322684,CS2_35
331.0,5390.086542867997,2546.912649603212,0.8807236988367293,CS2_35
332.0,5503.88831693487,2386.90311583638,0.8813812721919344,CS2_35
333.0,5546.139945568983,2347.420241600193,0.8724409035990756,CS2_35
334.0,5501.342825622356,2455.5553273110418,0.8716014844041535,CS2_35
335.0,5398.3054889305495,2543.381578903587,0.8716910723562863,CS2_35
336.0,5389.383270020771,2538.4287244913867,0.8667145672030745,CS2_35
337.0,5388.914671679318,2548.443853048375,0.8662393561695834,CS2_35
338.0,5373.492234405479,2565.3026365742558,0.873048663274101,CS2_35
339.0,5399.132942218683,2495.386041145539,0.8655786541577855,CS2_35
340.0,5379.023307757103,2599.0674051117385,0.8650620013169196,CS2_35
341.0,5334.366777573363,2624.2699791508494,0.8723976680916266,CS2_35
342.0,5313.383217354793,2684.0815785149143,0.8720263062259723,CS2_35
343.0,5381.850857280455,2603.520668243545,0.8666561351496453,CS2_35
344.0,5358.881874588205,2626.441674288228,0.8747209915417172,CS2_35
345.0,5406.726780480196,2490.9302684089635,0.8796800525791745,CS2_35
346.0,5478.760434560369,2442.6975939784606,0.8799126461119975,CS2_35
347.0,5495.651945462923,2417.4457834117275,0.8800466848851447,CS2_35
348.0,5505.323053073807,2402.5737970557384,0.8801249629364091,CS2_35
349.0,5511.715729455333,2392.7460270238807,0.8802618497800728,CS2_35
350.0,5521.826106320354,2375.746622046092,0.8812324794254557,CS2_35
351.0,5151.735320945745,2388.0660136899423,0.8830389203856613,CS2_35
352.0,5551.528944772528,2330.300921873826,0.8885540118379595,CS2_35
353.0,5597.954643153098,2274.81913222621,0.8888957445038624,CS2_35
354.0,5610.939934332622,2277.553910989744,0.880902631986157,CS2_35
355.0,5567.110551079044,2377.784386356325,0.8808399087728457,CS2_35
356.0,5500.355830596767,2414.971036435956,0.8819744968462411,CS2_35
357.0,5512.497345084848,2394.955952692675,0.882998832493013,CS2_35
358.0,5552.216410738343,2345.6917859584064,0.8829091574828472,CS2_35
359.0,5571.702487739385,2316.817434870871,0.8889255201767374,CS2_35
360.0,5587.016391599391,2277.507581925267,0.8892821893060385,CS2_35
361.0,5623.049561394801,2257.7585337376804,0.8831656156681985,CS2_35
362.0,5630.990838353799,2246.524807879672,0.8814145432302166,CS2_35
363.0,5541.685807482543,2367.753538732446,0.8812921567943466,CS2_35
364.0,5521.434862899303,2381.4407886539702,0.882501126626927,CS2_35
365.0,5549.780433599633,2324.536056633311,0.8824810502194268,CS2_35
366.0,5563.812615760107,2329.364368216862,0.887357796192919,CS2_35
367.0,5552.092993986153,2344.081954812224,0.8882856320492702,CS2_35
368.0,5593.771502435295,2285.292405201879,0.8884149284503264,CS2_35
369.0,5609.617223733454,2268.5717907658254,0.8807131610327974,CS2_35
370.0,5568.662613981811,2360.692277387803,0.8806057394901917,CS2_35
371.0,5509.92069109506,2393.2224321286776,0.8804152050507512,CS2_35
372.0,5514.671772800939,2374.2541756773426,0.8801308413483299,CS2_35
373.0,5508.124584672129,2390.0820559315034,0.874890641638884,CS2_35
374.0,5494.374609378399,2404.347270321276,0.8818293841430922,CS2_35
375.0,5503.265562836081,2364.662634675333,0.8825568566515141,CS2_35
376.0,5567.05421426869,2310.977267685113,0.8807388559481879,CS2_35
377.0,5579.023962707259,2291.7121311454102,0.8745344715836316,CS2_35
378.0,5497.203222196142,2413.0970904434216,0.8749513398384218,CS2_35
379.0,5479.468322392786,2409.441162930918,0.8798127387871126,CS2_35
380.0,5496.312624898332,2386.1448518093675,0.8802485338305414,CS2_35
381.0,5507.375307726674,2368.4896555132,0.8804740416336096,CS2_35
382.0,5507.907328000991,2392.3167539165006,0.8820503434743352,CS2_35
383.0,5556.7256246851175,2303.742988852144,0.8823871266472936,CS2_35
384.0,5579.649103956064,2285.1189922564663,0.8825225226257761,CS2_35
385.0,5587.869072030939,2266.916419033252,0.8826006866633604,CS2_35
386.0,5593.557426779531,2264.072737000475,0.8825957303840878,CS2_35
387.0,5595.154410025396,2259.9010395468795,0.8872368410149523,CS2_35
388.0,5598.808438081585,2253.995546467544,0.8874395451913705,CS2_35
389.0,5613.575595834176,2233.5430047268164,0.8875220092125093,CS2_35
390.0,5618.076787290571,2225.277747738757,0.8875210311312032,CS2_35
391.0,5620.905359587225,2218.1372901680297,0.8875277585146517,CS2_35
392.0,5623.077329889231,2213.106331827061,0.8873386858474476,CS2_35
393.0,5621.999223444669,2201.888315793301,0.8873823075443324,CS2_35
394.0,5623.483876707614,2210.543839717575,0.887292473187681,CS2_35
395.0,5621.518104718358,2211.700165289105,0.8873015307840224,CS2_35
396.0,5621.562420878268,2209.450596404145,0.8873176391018636,CS2_35
397.0,5624.250520693953,2203.247661875212,0.8872664181627657,CS2_35
398.0,5623.985484693316,2203.200858526863,0.8870978796174341,CS2_35
399.0,5623.610442169476,2200.888183218427,0.8798524775250279,CS2_35
400.0,5592.875177209615,2256.7735161572928,0.8918742520207698,CS2_35
401.0,5425.973167736775,2335.2876056386904,0.8909459334226042,CS2_35
402.0,5691.439836257428,2230.429540606361,0.8915521616432359,CS2_35
403.0,5648.439411055671,2252.0538302401,0.8985472842283089,CS2_35
404.0,5703.933542565479,2160.278505239621,0.8992449697343914,CS2_35
405.0,5739.359929923543,2150.6235477553564,0.8916409312870853,CS2_35
406.0,5716.735122879421,2215.931103792551,0.8909610915713082,CS2_35
407.0,5642.362837202483,2283.147693952604,0.8912424075278411,CS2_35
408.0,5648.690799249278,2255.976549957006,0.8909823527811465,CS2_35
409.0,5647.769193860469,2264.2889005077886,0.8899834336298571,CS2_35
