cycle,CCCT,CVCT,SoH,cell
97.0,5957.7876411700745,2146.755531271137,0.9300324745991898,CS2_37
98.0,5963.944439104922,2114.4453455918774,0.9366439266315306,CS2_37
99.0,6020.935758721571,2068.509466956748,0.9373922168371384,CS2_37
100.0,6032.609770205243,2057.6353474916177,0.9311184807513259,CS2_37
101.0,5942.570685156803,2175.677140612533,0.9241946142560827,CS2_37
102.0,5919.96034972604,2163.1619488384604,0.9241842213739999,CS2_37
103.0,5928.930313575809,2133.318973280242,0.9239169082009885,CS2_37
104.0,5907.914153161153,2164.3180094285344,0.9227687582241253,CS2_37
105.0,5878.6789957656,2229.422837039383,0.9291972519987056,CS2_37
106.0,5972.0772488192015,2076.165984251857,0.9305252937730261,CS2_37
107.0,5989.7705522866745,2056.807361641549,0.9307569419313182,CS2_37
108.0,5934.401182150468,2176.8021661894454,0.9210806802056448,CS2_37
110.0,5880.14784555565,2214.83262817844,0.9200138700475845,CS2_37
111.0,5848.85215255621,2195.3484785383043,0.9153841779828666,CS2_37
112.0,5818.866975405952,2238.738383371179,0.913764653906177,CS2_37
113.0,5847.493861678173,2133.0701875277155,0.9232607098590645,CS2_37
114.0,5932.655563648121,2097.5555912967247,0.9273900727771832,CS2_37
115.0,5944.079378281953,2033.603342209186,0.9157627520944498,CS2_37
116.0,5817.914049947343,2234.597677311831,0.9135834129404679,CS2_37
117.0,5802.3979242555215,2224.5666275033145,0.9133529665159571,CS2_37
118.0,5799.054707687639,2221.6292234658613,0.9136354544481882,CS2_37
119.0,5795.961123350251,2240.9294056649087,0.906512812600029,CS2_37
120.0,5747.101527978317,2262.192143194028,0.9198949259413973,CS2_37
121.0,5885.247676167404,2123.742423804418,0.9211282477734642,CS2_37
122.0,5899.7652871178,2115.3993730611983,0.9214546372106348,CS2_37
123.0,5959.37690559862,2077.4478561463766,0.9227978664177632,CS2_37
124.0,5945.019447113387,2057.1829179929337,0.9233875813485772,CS2_37
125.0,5953.630451840872,2043.293426430202,0.9270051506364864,CS2_37
126.0,5960.775738310244,2031.4810062821489,0.92737027079246,CS2_37
127.0,5970.914878749696,2021.2787450887265,0.927949938638415,CS2_37
128.0,5973.477570647898,2019.731974837196,0.9278762930626993,CS2_37
129.0,5977.009687354614,2013.872926691547,0.9281430729767598,CS2_37
130.0,5981.447969624947,2007.3579305138555,0.9283128895176153,CS2_37
131.0,5984.698623086035,2004.7017045502437,0.9285471066518228,CS2_37
132.0,5986.011766148091,2004.592465357331,0.9287257905414633,CS2_37
133.0,5989.574678460485,1997.3583105941648,0.9288043352234117,CS2_37
134.0,5992.168660644093,1989.467827098444,0.9288093666167164,CS2_37
135.0,5992.681251835544,1992.0616848765055,0.9288872433431141,CS2_37
136.0,5993.54431639734,1994.4680132071956,0.9217424177897814,CS2_37
137.0,5857.699329756433,2183.525084733439,0.9123197344179527,CS2_37
138.0,5796.806424005597,2193.302326558158,0.9126891909216004,CS2_37
139.0,5800.150435347459,2198.4585802908987,0.9077186298266626,CS2_37
140.0,5786.213066375232,2207.102404515841,0.9072358951586785,CS2_37
141.0,5756.524689348764,2257.488306353567,0.9141250170230731,CS2_37
142.0,5882.407492913189,2087.103845431004,0.9211282953896447,CS2_37
143.0,5919.304429408046,2065.0268312821863,0.9216857343837194,CS2_37
144.0,5826.009497630238,2294.3788443217877,0.9211696422359242,CS2_37
145.0,5830.711074905439,2299.175173823121,0.9219568945467981,CS2_37
146.0,5920.999239484718,2131.3840779287457,0.929154389724524,CS2_37
147.0,5963.986983963427,2097.932374716118,0.9294864044388853,CS2_37
148.0,5907.297773958846,2219.3331368604704,0.9149744987641214,CS2_37
149.0,5811.445416367787,2255.910241059799,0.9142825912404735,CS2_37
150.0,5774.789911809086,2190.926893085809,0.9160158220611043,CS2_37
151.0,5794.087086881875,2172.5680668009736,0.9148996436976926,CS2_37
152.0,5759.430552625592,2241.925544736281,0.9135789972486609,CS2_37
153.0,5802.511055839364,2116.008204362821,0.9225242218909033,CS2_37
154.0,5884.189036474898,2070.791482318164,0.9236032875972257,CS2_37
155.0,5900.737864079594,2003.1515913892651,0.9152555677558563,CS2_37
156.0,5760.524949272978,2220.785708542884,0.9132864204094302,CS2_37
157.0,5757.930853591068,2182.0834056556632,0.9136272477856064,CS2_37
158.0,5756.712245537899,2204.2861365677963,0.9136439095967925,CS2_37
159.0,5760.430891610566,2194.239406539011,0.9077941137937545,CS2_37
160.0,5711.2273202066135,2273.754465564445,0.9152788975769125,CS2_37
161.0,5836.016316304158,2092.587690898072,0.9211445431212857,CS2_37
162.0,5869.175916813518,2058.2301349626505,0.921826133121224,CS2_37
163.0,5807.496584871813,2192.5835567782638,0.9069626221568291,CS2_37
164.0,5712.962231051002,2215.660882679076,0.9072565553418445,CS2_37
165.0,5728.041193726676,2184.380173772224,0.9074858014824172,CS2_37
166.0,5715.150238704693,2198.4266323487973,0.9073444689843516,CS2_37
167.0,5697.681131124613,2244.832228325715,0.9066803366480254,CS2_37
168.0,5760.763674272399,2112.2583283103304,0.9190915481148119,CS2_37
169.0,5835.95453581051,2068.322495392,0.9202327195351373,CS2_37
170.0,5846.534296911908,2056.7917681628605,0.9210064580860657,CS2_37
171.0,5856.081700956274,2044.7764789023784,0.9211217682930116,CS2_37
172.0,5860.629617350234,2038.730040867813,0.9212618922453247,CS2_37
173.0,5872.74042437278,2028.8400627909575,0.9218720184313133,CS2_37
174.0,5880.820339173195,2023.3571816210751,0.9222114106390252,CS2_37
175.0,5887.805432009511,2012.731838003674,0.9223664560610276,CS2_37
176.0,5894.430936207296,2003.2787811745657,0.9225282438849925,CS2_37
177.0,5895.774905732076,2005.0445063613588,0.9227305963242755,CS2_37
178.0,5897.759538982005,2004.2788870827644,0.9227985323013922,CS2_37
179.0,5898.6659818678745,2008.232025760168,0.9229568857970543,CS2_37
180.0,5904.447805604315,1997.076196483977,0.9232137786301908,CS2_37
181.0,5906.854800794681,1999.0765588963404,0.9235055308816242,CS2_37
182.0,5912.746175517386,1995.4047291793977,0.9235916884803365,CS2_37
183.0,5926.044154859614,1969.296311427024,0.9279513879305078,CS2_37
184.0,5937.749029988656,1959.843653147691,0.9281147462148439,CS2_37
185.0,5795.323887351202,2175.130866262596,0.9133283473655859,CS2_37
186.0,5772.417124837753,2119.94408124208,0.9131179101917853,CS2_37
187.0,5755.134971143329,2169.818138161092,0.9128933466262362,CS2_37
188.0,5747.416672542575,2162.630471734796,0.9073606242522156,CS2_37
189.0,5740.274878430762,2160.7576635524165,0.9156451828078489,CS2_37
190.0,5840.596722963732,2060.370128275128,0.9208494860898642,CS2_37
191.0,5866.473947447375,2038.2459625538904,0.9157066108771532,CS2_37
192.0,5757.931798023521,2208.957552696229,0.9068520956155366,CS2_37
193.0,5689.556955833214,2275.706786207109,0.9145963447952717,CS2_37
194.0,5797.087609051825,2168.679486992529,0.9220678054956692,CS2_37
195.0,5867.751689828845,2104.697335624307,0.9230336924255864,CS2_37
196.0,5886.441927713022,2071.3210954790998,0.9162241332536268,CS2_37
197.0,5767.291461443376,2217.4578138356883,0.9134755528208548,CS2_37
198.0,5752.259472300859,2199.411507804478,0.9141476099561883,CS2_37
199.0,5767.229311116593,2177.896172251887,0.9143008319925554,CS2_37
200.0,5773.275564655618,2218.989561172697,0.9140055185217527,CS2_37
201.0,5821.517269773409,2094.228873547443,0.920792606359729,CS2_37
202.0,5869.3334657348605,2056.3238522276806,0.9214849646606326,CS2_37
203.0,5844.255855501629,2123.8042405986635,0.9133377758579658,CS2_37
204.0,5752.541481193417,2194.3020736658077,0.9129227620704397,CS2_37
205.0,5759.276130378916,2190.865033735376,0.9130988181183293,CS2_37
206.0,5759.245033220621,2197.2241833962617,0.9126975300462175,CS2_37
207.0,5752.917542084266,2164.521820191556,0.9123511695813347,CS2_37
208.0,5782.121014178469,2110.040863782662,0.9199752769490462,CS2_37
209.0,5866.896816277964,2048.308959392074,0.9212481719058027,CS2_37
210.0,5881.1963475680095,2035.1530328304216,0.9149383793116779,CS2_37
211.0,5773.746774156985,2170.818276921229,0.9079044385799284,CS2_37
212.0,5757.136635600822,2154.537948562036,0.9133094339860823,CS2_37
213.0,5776.607484705659,2177.038986689906,0.9195054619585374,CS2_37
214.0,5874.993970004376,2014.6075474931567,0.9212937884910541,CS2_37
215.0,5890.044250128965,2006.7329879310564,0.9215151780789445,CS2_37
216.0,5897.497909619764,2005.014622386254,0.9215630551564719,CS2_37
217.0,5898.779899568879,2001.108676258824,0.9217657681457864,CS2_37
218.0,5901.827518935723,1996.2340145332275,0.9219131154086219,CS2_37
219.0,5905.453436804586,1993.2968260589405,0.9219664275391952,CS2_37
220.0,5909.110351155396,1983.0315386170987,0.9221904572351972,CS2_37
221.0,5920.971314469585,1970.1103232558237,0.9227267867964261,CS2_37
222.0,5921.441695858899,1974.407421839889,0.9225801936869392,CS2_37
223.0,5923.285594924644,1969.7357361536704,0.9225445345697584,CS2_37
224.0,5923.144910725241,1965.2205250822008,0.9226090255939607,CS2_37
225.0,5924.942098136526,1963.845476008195,0.9226365219767181,CS2_37
226.0,5927.083670746186,1965.751730602933,0.9227274909584691,CS2_37
227.0,5928.286727305502,1961.6581377102996,0.9228158098443201,CS2_37
228.0,5929.318418034236,1965.5803711433543,0.9230793029103396,CS2_37
229.0,5932.975055283343,1958.9553622067904,0.9228304193682668,CS2_37
230.0,5931.444014956127,1956.8617119336268,0.9227921840180084,CS2_37
231.0,5931.678598187049,1959.0023295345015,0.9227906846638962,CS2_37
232.0,5931.116444650339,1956.3150482469937,0.9228115188383142,CS2_37
233.0,5855.334273251705,2093.368442168401,0.9132795832903462,CS2_37
234.0,5792.717761891079,2079.4463238841854,0.9140387450709608,CS2_37
235.0,5802.327612025372,2102.914868366788,0.9134368946671731,CS2_37
236.0,5771.014640055015,2141.1319198368,0.9078272816719385,CS2_37
237.0,5733.653459049354,2183.7091430913424,0.9070730515958011,CS2_37
238.0,5793.645767801558,2054.512158596539,0.9155577495977096,CS2_37
239.0,5858.402011799044,2017.935939762392,0.9201314126051581,CS2_37
240.0,5856.920327141299,2033.3851098828015,0.9123828275937363,CS2_37
241.0,5740.263292154647,2172.17806682596,0.9066741193882112,CS2_37
242.0,5736.606769225875,2215.615869835089,0.9079457075906737,CS2_37
243.0,5785.076390407206,2180.944035873392,0.9074727901010563,CS2_37
244.0,5749.011922466852,2244.6923405091948,0.9052287993424465,CS2_37
245.0,5763.966391001006,2149.384306729109,0.9133228168037372,CS2_37
246.0,5841.928662214144,2095.1992953896333,0.9141784980701693,CS2_37
247.0,5860.587365137195,2048.903388343213,0.9071914420998882,CS2_37
248.0,5731.042829556478,2249.582591778715,0.9048251105995938,CS2_37
249.0,5713.369592989038,2242.4264710805,0.9053227525840422,CS2_37
250.0,5720.417310656601,2243.0516250209184,0.8998739897818551,CS2_37
251.0,5688.431735234481,2262.863878759279,0.9046486361291941,CS2_37
252.0,5681.837755531684,2327.19109156396,0.9056373082520719,CS2_37
253.0,5775.439893403134,2138.8371412965357,0.9076166677317031,CS2_37
254.0,5803.833351166919,2113.651558487123,0.9123417339164491,CS2_37
255.0,5748.327906146878,2242.2705911452067,0.8991168945702736,CS2_37
256.0,5677.010481693549,2272.6137111258577,0.8989335726286662,CS2_37
257.0,5687.354705823382,2243.145771916053,0.8999181550485174,CS2_37
258.0,5702.105645553296,2241.239947615366,0.8988865627633348,CS2_37
259.0,5694.746488419914,2243.051951215137,0.8986681349220221,CS2_37
260.0,5742.328813092696,2141.9784098611563,0.9069545116236266,CS2_37
261.0,5809.975419855356,2100.9802725430054,0.911418281897189,CS2_37
262.0,5812.852274842968,2082.509441121132,0.8991888652981447,CS2_37
263.0,5675.68297788981,2279.5979046824214,0.8977666294458112,CS2_37
264.0,5672.886502361682,2253.473615166731,0.8974250372910823,CS2_37
265.0,5650.714118004136,2286.0666621864075,0.8979713227843352,CS2_37
268.0,5703.041106916828,2266.907360768529,0.9066807283364917,CS2_37
269.0,5683.072906723653,2255.456918774031,0.9115962014280146,CS2_37
270.0,5777.706104155721,2158.569949352037,0.9063170680424434,CS2_37
271.0,5792.847995509983,2146.039403460527,0.8976948368811619,CS2_37
272.0,5687.216389947294,2326.4069001087337,0.8975694404581427,CS2_37
273.0,5624.402665083893,2348.1093724514503,0.8969279501434089,CS2_37
275.0,5473.382025099093,2403.52405919137,0.8983866892847054,CS2_37
277.0,5682.471706385142,2365.5728439256272,0.9070373809261043,CS2_37
278.0,5766.290279614957,2200.5932735783863,0.9063543832123542,CS2_37
279.0,5788.152222954515,2168.9401853430827,0.897209549814656,CS2_37
280.0,5695.332761266152,2328.744128098886,0.8971839643080721,CS2_37
281.0,5615.564851922085,2379.4146171585307,0.8918338704126937,CS2_37
282.0,5620.159729009611,2381.7114103889908,0.8914142622346314,CS2_37
283.0,5617.70623534848,2339.16564683021,0.8915536242585236,CS2_37
284.0,5583.69043043624,2409.1479690852866,0.8988855491890211,CS2_37
285.0,5659.58587154292,2264.4818463096453,0.8994040870518617,CS2_37
287.0,5589.328764649952,2465.209208964661,0.8890790070927935,CS2_37
288.0,5557.580547063088,2354.3364044611226,0.8892340188302766,CS2_37
289.0,5561.283910203551,2386.5233822835726,0.8886733258680668,CS2_37
290.0,5565.534474678047,2360.9146487750118,0.8910070614564959,CS2_37
291.0,5537.315349745943,2428.1643405090435,0.8966415799086037,CS2_37
292.0,5644.928140286618,2260.450931835483,0.8969821787849316,CS2_37
293.0,5668.073322251614,2231.014687397052,0.8971189256383374,CS2_37
294.0,5680.949159544951,2212.187003174855,0.8972937934626,CS2_37
295.0,5689.465540972858,2196.234295654198,0.8976184491487158,CS2_37
296.0,5695.997616555047,2189.515987217368,0.8977106281305172,CS2_37
297.0,5706.232670077705,2172.063489357708,0.8979470905140217,CS2_37
298.0,5713.546215172391,2156.6423408005503,0.8980179355886919,CS2_37
299.0,5718.954961552634,2152.3300906713703,0.8980844975988468,CS2_37
300.0,5723.906750664755,2140.4556199316285,0.8978763387385879,CS2_37
301.0,5721.985230595572,2142.4399679273483,0.897782237378301,CS2_37
302.0,5720.782149452076,2143.9843834360363,0.8983276432765221,CS2_37
303.0,5731.034747676516,2121.328731906484,0.8979834094538716,CS2_37
304.0,5729.595969648974,2131.143588950159,0.8982039675786297,CS2_37
305.0,5732.159232924751,2119.691357134725,0.8983314522084854,CS2_37
306.0,5736.988335378934,2114.1915609755088,0.8985209735299017,CS2_37
308.0,5683.124546398292,2284.855510073656,0.8825708724854632,CS2_37
309.0,5554.14682022424,2347.259817764687,0.888270074895345,CS2_37
310.0,5563.491674907564,2284.7613263538224,0.8820084225109663,CS2_37
311.0,5555.116492290399,2357.822357989906,0.8810939800151075,CS2_37
312.0,5522.475480610854,2369.868739734928,0.8895835082492034,CS2_37
313.0,5563.55566202302,2256.3267364866915,0.8906813970441171,CS2_37
314.0,5648.748703425401,2189.453803035256,0.8884438726103822,CS2_37
315.0,5664.1720517349895,2178.501680932066,0.8805512393566014,CS2_37
316.0,5528.288626218448,2379.6653441122617,0.8806734009782002,CS2_37
317.0,5496.256704052445,2369.2280988655984,0.8808646604241755,CS2_37
318.0,5507.773597579799,2352.744238182786,0.8804142139539505,CS2_37
319.0,5511.789165575639,2361.025606109877,0.8810683695733965,CS2_37
320.0,5471.179219284211,2429.9298879314447,0.8880570605538812,CS2_37
321.0,5566.871776149841,2266.99843935878,0.8902782105701909,CS2_37
322.0,5497.4906455142045,2506.0225645096234,0.8894969486283999,CS2_37
323.0,5576.551711582326,2443.523455885439,0.891226410230531,CS2_37
324.0,5545.082933364309,2480.629366842746,0.8970500767301446,CS2_37
325.0,5637.084623930408,2316.1220065582675,0.8973131942778927,CS2_37
326.0,5656.1670266344445,2288.8260716246587,0.8835816586264585,CS2_37
327.0,5592.055614137928,2426.805063176689,0.8832164692311064,CS2_37
328.0,5506.301764388554,2489.553123164267,0.8828344033251021,CS2_37
329.0,5516.271112170725,2450.742071125729,0.8823513577055697,CS2_37
330.0,5503.083694738816,2461.070239454115,0.8812368083823247,CS2_37
331.0,5477.256135579446,2518.3657628828805,0.8890371617035854,CS2_37
333.0,5621.994765820971,2345.0591019888234,0.8899219116078724,CS2_37
334.0,5612.308481485001,2301.0285471783427,0.8900679999182391,CS2_37
335.0,5617.840261507896,2282.404487395863,0.8903001085599461,CS2_37
336.0,5625.653438704525,2265.592497584352,0.8903347580706715,CS2_37
337.0,5633.200942952419,2253.4366809140192,0.89034263261872,CS2_37
338.0,5639.342341482232,2239.2965387488366,0.8903486211574962,CS2_37
339.0,5638.655285772984,2240.1559286328848,0.8902521080323796,CS2_37
340.0,5641.327546288434,2234.2501654388325,0.8901302292332516,CS2_37
341.0,5639.187025847903,2232.578376817226,0.8900333637632349,CS2_37
342.0,5639.593737633782,2228.328297737433,0.8899486929765583,CS2_37
343.0,5638.109367882658,2226.79724951915,0.8899364683253351,CS2_37
344.0,5640.547592443472,2220.875882370281,0.8899429587411541,CS2_37
345.0,5644.126387291413,2205.782448579208,0.889996536632178,CS2_37
346.0,5645.657788890414,2210.4387773230555,0.8898341398892993,CS2_37
347.0,5647.298976795632,2205.298439058475,0.8884467443908501,CS2_37
348.0,5646.299119087576,2203.8298155769007,0.8743292843322293,CS2_37
349.0,5522.383010456862,2397.680844251823,0.8740244731425302,CS2_37
350.0,5449.6006858443725,2444.710992782726,0.8736415475287251,CS2_37
351.0,5440.320189306454,2455.835879393271,0.872967488983413,CS2_37
352.0,5428.882267315406,2467.49171187426,0.8733730788573589,CS2_37
354.0,5558.418903435115,2341.697784611664,0.8741921492844726,CS2_37
355.0,5557.79530277045,2241.8893417267245,0.8669152257780599,CS2_37
356.0,5420.726919639739,2491.585221052402,0.8721677077776189,CS2_37
357.0,5392.7263619393925,2487.74137023848,0.8663880610307959,CS2_37
358.0,5384.351355160645,2510.600260827341,0.8667515437787777,CS2_37
359.0,5379.320218194218,2500.1944162308937,0.8730714236865048,CS2_37
360.0,5372.023645048786,2560.6311262731324,0.8743914280168975,CS2_37
361.0,5478.415682096209,2354.9652853107546,0.8799205644874804,CS2_37
362.0,5497.80970383581,2327.388072455942,0.8660100115903381,CS2_37
363.0,5447.370448281057,2462.3671492373687,0.8653458518380465,CS2_37
364.0,5344.507362972363,2559.427284759702,0.8649187790117919,CS2_37
365.0,5359.507637496921,2508.537724988535,0.8645999037467338,CS2_37
366.0,5330.39810731099,2556.5992877059616,0.8644882480867337,CS2_37
367.0,5337.3830189099535,2525.8812307112385,0.872493149924457,CS2_37
368.0,5379.290062316577,2443.7285033367807,0.8731655483024885,CS2_37
369.0,5454.840629691724,2378.9806762443623,0.8727436660523726,CS2_37
370.0,5355.117848356673,2642.629716209629,0.8723702743748804,CS2_37
371.0,5389.991461430796,2559.177895329518,0.8659716510233751,CS2_37
372.0,5366.710576988418,2572.2709561657502,0.8740441045527974,CS2_37
373.0,5393.289773714874,2462.946731264077,0.8748278989815607,CS2_37
374.0,5469.589483919532,2399.0889935832383,0.8722832061948258,CS2_37
375.0,5487.590123938127,2326.668290192094,0.8648758263305992,CS2_37
376.0,5348.820117403375,2577.051795949519,0.8651076832327612,CS2_37
377.0,5333.819844452708,2555.6776062922145,0.8647498022049639,CS2_37
378.0,5328.523153975286,2567.333728725818,0.8642574274524323,CS2_37
379.0,5320.022944688331,2578.0205595064035,0.8656501879238956,CS2_37
380.0,5299.6636386031605,2627.9574078526493,0.8721053817629144,CS2_37
381.0,5401.994540712636,2452.0560593737464,0.8722877746396276,CS2_37
382.0,5430.245200599544,2421.228972513025,0.8724522330540821,CS2_37
383.0,5439.167955194454,2407.6669820448733,0.8725357337879373,CS2_37
384.0,5445.868922897847,2395.683127151133,0.8727446015949646,CS2_37
385.0,5451.137828406587,2387.136433149892,0.8731420620434465,CS2_37
386.0,5473.779319744557,2344.500763246877,0.8735030620033096,CS2_37
387.0,5483.107691281766,2327.7474473688344,0.8736792983364372,CS2_37
388.0,5488.623905509885,2327.6697450657666,0.8737312430802072,CS2_37
389.0,5496.155777913373,2314.9200173864374,0.87383726674416,CS2_37
390.0,5501.843771929678,2304.1079903784266,0.8739632206044606,CS2_37
391.0,5502.969104564865,2300.2019588409166,0.873938179711813,CS2_37
392.0,5506.04767649842,2301.3583382190554,0.8740226304362138,CS2_37
393.0,5508.547920220066,2295.670770455152,0.8741346711732688,CS2_37
394.0,5513.455008574121,2283.530913436145,0.8743200816976676,CS2_37
395.0,5516.674615144322,2278.718817417277,0.8741518997140934,CS2_37
396.0,5520.111903474433,2274.59393959248,0.8741517532317683,CS2_37
397.0,5521.768440303975,2263.062917913485,0.8643051479635112,CS2_37
398.0,5455.34560501558,2397.337607946305,0.8582216080293146,CS2_37
399.0,5330.946258607612,2515.303655900061,0.8576614374439212,CS2_37
400.0,5307.258865049458,2539.8472907550167,0.8572826748068447,CS2_37
401.0,5299.180912305659,2540.475033177296,0.8565033345442895,CS2_37
402.0,5286.071684932453,2555.568394272239,0.8645540091845247,CS2_37
403.0,5280.884255121171,2546.570747944177,0.8657451271379035,CS2_37
404.0,5399.842691427155,2398.043386749283,0.8654867720784519,CS2_37
405.0,5423.531531279848,2378.684783002245,0.856354078625789,CS2_37
406.0,5333.119424801436,2531.5378569192253,0.8567444196631524,CS2_37
407.0,5264.353023355128,2571.1619818104664,0.8565239942848868,CS2_37
408.0,5293.900852667401,2528.6002365102177,0.8561398896627911,CS2_37
409.0,5276.41615389823,2563.724796050112,0.8502158885109498,CS2_37
410.0,5244.4163046428,2611.6457849794533,0.8638761932446556,CS2_37
411.0,5302.82603181008,2466.5728887292207,0.8646686457161974,CS2_37
412.0,5385.859892529843,2407.6687187483185,0.8569635848670539,CS2_37
