cycle,CCCT,CVCT,SoH,cell
87.0,6198.546429572569,2169.576494140434,0.9622079801974474,CS2_36
88.0,6184.156767983281,2151.296066595183,0.9623333736915791,CS2_36
89.0,6180.48461638164,2161.7639764274354,0.9577289206271454,CS2_36
90.0,6171.968701877398,2164.310819333652,0.9573679117337354,CS2_36
91.0,6169.500247208809,2167.1547200190835,0.9568222345436311,CS2_36
92.0,6126.823348079808,2239.245152383228,0.9498784461918163,CS2_36
93.0,6084.526234222692,2277.478769015055,0.9491994932168609,CS2_36
94.0,6073.151332041365,2276.400593705476,0.9486218068562938,CS2_36
96.0,6151.580690350142,2184.569718104036,0.9561820494439537,CS2_36
97.0,6156.035397875472,2163.849030474917,0.9558738782026031,CS2_36
98.0,6175.224494056703,2105.1331248813367,0.9623492130396217,CS2_36
99.0,6220.027528272869,2058.056559180797,0.9628382310525917,CS2_36
100.0,6228.076752580098,2023.4788988259245,0.9564784558357166,CS2_36
101.0,6145.2083554669225,2171.3178232858045,0.9551403802517274,CS2_36
102.0,6140.898360305917,2158.9900090198207,0.9550974480607635,CS2_36
103.0,6148.537710108314,2118.9440984862304,0.9549153161617658,CS2_36
104.0,6131.161475277899,2154.255476097256,0.9496465541809238,CS2_36
105.0,6132.708243930436,2121.9141241873003,0.9566380821291747,CS2_36
106.0,6192.9663970661495,2053.166308492713,0.9609317116545195,CS2_36
108.0,6151.239687314112,2184.801785264368,0.9487941878721391,CS2_36
109.0,6095.8953905398375,2185.630124912597,0.9487809341444512,CS2_36
110.0,6090.37949155239,2193.26708137081,0.9486688582531121,CS2_36
111.0,6085.957628186123,2203.6763821068453,0.9474767817521131,CS2_36
112.0,6051.535181533545,2258.706721810944,0.9489433258822464,CS2_36
113.0,6140.308191899792,2091.9777690844203,0.9550534609779332,CS2_36
115.0,6133.839359097823,2183.583430508501,0.9471103434761752,CS2_36
116.0,6056.738448473305,2217.160321428906,0.9466015629417267,CS2_36
117.0,6053.47311606622,2218.222926168819,0.9466532802396794,CS2_36
118.0,6060.426334218471,2196.2581023293315,0.9417282102781922,CS2_36
119.0,6019.801457706781,2266.065850423241,0.9407616743848592,CS2_36
120.0,6072.040158545831,2127.257729533303,0.9487603984317873,CS2_36
121.0,6126.234174552257,2097.4462532972684,0.952883365482212,CS2_36
122.0,6137.934960860002,2080.4000469637103,0.9539860586976451,CS2_36
123.0,6160.265261921915,2047.619883317209,0.9545342074841539,CS2_36
124.0,6172.251370332495,2033.5111823840416,0.9549019795790807,CS2_36
125.0,6181.053440689226,2017.3873165243424,0.9551647563669012,CS2_36
126.0,6187.72318071645,2009.309417946788,0.9553929019131283,CS2_36
127.0,6196.03762080305,1994.6191851606127,0.9558057979207243,CS2_36
128.0,6201.6475756134605,1991.29468365846,0.9558498433426106,CS2_36
129.0,6203.648214200162,1983.326275205065,0.9559482732886203,CS2_36
130.0,6206.961606141063,1980.4707199999248,0.9560844538454546,CS2_36
131.0,6208.821686312382,1977.3580400970527,0.9561549157852812,CS2_36
132.0,6210.947271144076,1971.9679276821555,0.9562098235883021,CS2_36
133.0,6211.854240995308,1970.577255455486,0.9562947552708191,CS2_36
134.0,6214.104657100281,1968.105077974964,0.956286009096551,CS2_36
135.0,6214.495536249655,1964.093146301282,0.9562821651370843,CS2_36
136.0,6213.71448568732,1961.7652129014605,0.9491643350692089,CS2_36
137.0,6078.586385781062,2183.958884709922,0.9457358407046116,CS2_36
138.0,6053.491020929592,2177.271152175672,0.9414185965432076,CS2_36
139.0,6049.553621590079,2181.286684286548,0.9410927994098511,CS2_36
140.0,6044.06948715169,2174.4272804994835,0.9400446641517376,CS2_36
141.0,6020.724501155317,2202.78819231363,0.9474828988661463,CS2_36
142.0,6126.312809181283,2053.9639497631,0.94890194994885,CS2_36
143.0,6146.690467140637,2029.2619704272363,0.9478593282281191,CS2_36
144.0,6067.257732599857,2175.568079012912,0.9394195349281517,CS2_36
145.0,5997.538532836195,2256.785547003097,0.9473762794329014,CS2_36
146.0,6049.458033712999,2279.347420365062,0.9480398584634809,CS2_36
147.0,6128.903523683352,2105.8062795439364,0.9546436385541489,CS2_36
148.0,6161.329036276329,2073.495527556101,0.9549304185426979,CS2_36
149.0,6101.230715481732,2215.3488238071222,0.941258970572518,CS2_36
150.0,6025.833548934468,2245.80342459603,0.941209238331744,CS2_36
151.0,6032.021179141404,2192.1300984515256,0.9414040729273201,CS2_36
152.0,6025.1471918967,2189.1769987453445,0.9408327129461381,CS2_36
153.0,5989.802371968501,2235.082237989845,0.9406249026891685,CS2_36
154.0,6054.714588823263,2094.2433213714394,0.9482877297661826,CS2_36
155.0,6107.328355599559,2052.9011573496973,0.9489687578097513,CS2_36
156.0,6069.312388963212,2150.631109961774,0.9405358926530436,CS2_36
157.0,5995.458883737068,2211.7701790341816,0.939679026601576,CS2_36
158.0,5992.912755980535,2206.8796371793437,0.9395927143449911,CS2_36
159.0,5991.709664920141,2199.9737921877822,0.9394499189546007,CS2_36
160.0,5978.037655340857,2229.7855783074046,0.9383955213132462,CS2_36
161.0,6007.071557417163,2121.071083618357,0.9464153228935729,CS2_36
162.0,6080.406690010452,2060.979357444943,0.9472621048727133,CS2_36
163.0,6096.049591464107,2031.790754200687,0.9396157718305803,CS2_36
164.0,5969.147584456165,2246.457162546518,0.938245643772543,CS2_36
165.0,5964.490884361381,2218.832331493235,0.9385408859941281,CS2_36
166.0,5971.162982354435,2213.160970769328,0.938217285552268,CS2_36
167.0,5970.146491130989,2203.9575586668216,0.9328734378818908,CS2_36
168.0,5970.694325078744,2165.2569568558247,0.940755869788449,CS2_36
169.0,6049.672890278045,2085.5095402952284,0.9457809811491563,CS2_36
170.0,6087.329223263427,2062.932261533977,0.9462187133644641,CS2_36
171.0,6081.705374667188,2047.8390109234024,0.9464037048927422,CS2_36
172.0,6087.2844551102025,2038.6833437897149,0.9466508158419202,CS2_36
173.0,6094.349179574347,2026.4499369491823,0.9468583006335957,CS2_36
174.0,6099.162568654108,2019.403318886354,0.9470241797599218,CS2_36
175.0,6105.070012507786,2012.075572674512,0.947057327540116,CS2_36
176.0,6104.397720157518,2011.059929748415,0.9470199620725305,CS2_36
177.0,6105.101341990929,2003.919467290747,0.947001807267854,CS2_36
178.0,6106.117257512349,2006.4507034355192,0.9470101238001711,CS2_36
179.0,6107.195326142479,2003.482222089369,0.9470652451272322,CS2_36
180.0,6109.602671411645,1996.8888373866796,0.9471573706379371,CS2_36
181.0,6112.275496253686,1993.3423021041672,0.9472097679362942,CS2_36
182.0,6120.635901772068,1974.0460143311648,0.9477303699954306,CS2_36
183.0,6130.513156253903,1965.046660715016,0.9478219302850132,CS2_36
184.0,6086.886003383435,2061.7744723490905,0.93908556451984,CS2_36
185.0,5985.96196794929,2175.615136931883,0.9381009449652323,CS2_36
186.0,5979.477316752193,2170.365201540408,0.9379442674563058,CS2_36
187.0,5966.275249095168,2182.1618169623544,0.9374225618789004,CS2_36
188.0,5949.554584107944,2213.723352455534,0.9318850763076644,CS2_36
189.0,5976.134284689906,2124.9148693288444,0.9397556279336635,CS2_36
190.0,6043.189240330365,2059.6983488003025,0.9406111929750658,CS2_36
191.0,6057.535377345281,1998.9957048671783,0.9376476573690783,CS2_36
192.0,5928.178577762679,2255.8162639534567,0.9315189289349661,CS2_36
193.0,5926.428023239248,2235.0667714078445,0.9318125097135359,CS2_36
194.0,5904.757614274477,2301.1906364078013,0.933428475986937,CS2_36
195.0,5979.9609546618285,2187.6012099490617,0.9409934182230724,CS2_36
196.0,6045.500242923295,2108.431522659641,0.9456981132779014,CS2_36
197.0,6061.987360770923,2061.245544959922,0.9391043165881959,CS2_36
198.0,5950.617147775396,2260.4261438028043,0.932870999087164,CS2_36
199.0,5947.382211376469,2225.176582945889,0.9377353403753231,CS2_36
200.0,5956.914576446201,2209.818152590888,0.9332502124784071,CS2_36
201.0,5960.444915029439,2238.786324619883,0.9379676616107656,CS2_36
202.0,6016.469801134357,2102.5576309322205,0.9397645530666606,CS2_36
203.0,6044.222954234239,2066.980555338116,0.9403540633936941,CS2_36
204.0,5992.091983962266,2198.552546675375,0.9319070336000155,CS2_36
205.0,5939.523565281794,2214.708110036998,0.9319154198275829,CS2_36
206.0,5949.133971769916,2188.411994336609,0.931682509179087,CS2_36
207.0,5939.134120617993,2198.6774840883736,0.9315796344434211,CS2_36
208.0,5932.102534056176,2199.552260224184,0.9316584668132609,CS2_36
209.0,5993.843972861097,2072.7294841188414,0.9390285378284745,CS2_36
210.0,6044.207931585377,2031.5126036339789,0.9396360612005309,CS2_36
211.0,6003.833686207508,2133.601092723722,0.9317931326385289,CS2_36
212.0,5934.915246664546,2204.255466169794,0.9315535291781007,CS2_36
213.0,5953.448343044351,2156.101260178257,0.9318266174454646,CS2_36
214.0,5998.735856299754,2051.496671682369,0.9392618377856135,CS2_36
215.0,6052.994959323463,2006.7646500796543,0.9397978785604296,CS2_36
216.0,6053.183132673032,2013.7488919017487,0.9397747079641443,CS2_36
217.0,6056.262474925141,2009.2960600734805,0.9398801352051053,CS2_36
218.0,6056.341660624777,2006.593490138068,0.9399733540848,CS2_36
219.0,6059.467327886145,1999.3746987993363,0.9399950319961333,CS2_36
220.0,6061.155646910134,2001.9844600097856,0.9401189395601425,CS2_36
221.0,6064.87549830653,1994.93820710358,0.9405898585622716,CS2_36
222.0,6073.206047619169,1982.7981198780471,0.9405325736610418,CS2_36
223.0,6073.034252802958,1981.7515466603215,0.9405343903773883,CS2_36
224.0,6081.01904672198,1992.82950753998,0.9403860989038775,CS2_36
225.0,6073.847592002712,1978.9858752740547,0.9403953054896189,CS2_36
226.0,6075.629252736922,1977.158048447047,0.9404210687973086,CS2_36
227.0,6075.442203558574,1972.9551461763915,0.9403730169256107,CS2_36
228.0,6077.17741838668,1965.6893776804209,0.9403997325060584,CS2_36
229.0,6076.677289402811,1968.893230700516,0.9404342004275025,CS2_36
230.0,6076.865121631068,1966.8773206437472,0.9403734352157117,CS2_36
231.0,6076.240480786306,1964.424299290113,0.940332083693888,CS2_36
232.0,6036.565237921197,2050.1824303588364,0.9322795964724503,CS2_36
233.0,5949.48177151155,2168.991882619972,0.9318486730306146,CS2_36
234.0,5951.701434231247,2156.3203090931056,0.9313845206335366,CS2_36
235.0,5936.248176657886,2177.741348202224,0.9302825394009181,CS2_36
236.0,5909.401912321977,2203.3968481671764,0.9251391172890003,CS2_36
237.0,5939.576785798301,2111.1205316046253,0.9327367942871043,CS2_36
238.0,5998.3061871996615,2059.5448059237096,0.9376822148924986,CS2_36
239.0,6016.341021395405,2005.185990717844,0.9311739841422461,CS2_36
240.0,5906.996357837808,2216.6620675303275,0.9250535249456016,CS2_36
241.0,5895.85472237668,2235.052813697373,0.9293724435985231,CS2_36
242.0,5874.822421277342,2347.254090230229,0.9402510776261992,CS2_36
243.0,6018.289227372174,2263.866383269775,0.946659813457252,CS2_36
244.0,6086.299349705616,2139.979484531006,0.9476485160754424,CS2_36
245.0,6094.614909812954,2135.9021755705617,0.941788659291218,CS2_36
246.0,5989.055696977826,2312.6755911467408,0.9386162888361818,CS2_36
247.0,5959.6009786694485,2311.676360322876,0.9384636759316513,CS2_36
248.0,5949.4609131459,2325.909743492012,0.933616949460438,CS2_36
250.0,5888.14682957822,2343.7651389384355,0.9249051646574397,CS2_36
251.0,5920.476459674272,2247.551620357968,0.9330035205479719,CS2_36
252.0,5984.359094037849,2191.678997625248,0.9380907048268226,CS2_36
253.0,5995.297811084514,2144.8045551329637,0.9316934390524045,CS2_36
254.0,5877.899138788838,2392.764736216653,0.9249013618124801,CS2_36
255.0,5858.257753812752,2398.1550138802995,0.9250240252895818,CS2_36
256.0,5856.836234140719,2391.983369385358,0.9252791067518443,CS2_36
259.0,5871.921632713842,2365.772745963015,0.9244151012628095,CS2_36
260.0,5851.687494640875,2391.131570782174,0.9315600987304788,CS2_36
261.0,5859.825824066902,2381.6191339176075,0.933110555490761,CS2_36
262.0,5965.052698284962,2211.8094234950986,0.9329201389396126,CS2_36
263.0,5987.649465767368,2182.484863388366,0.9243824785423763,CS2_36
264.0,5908.407334052943,2350.2595143064245,0.9247812712605183,CS2_36
265.0,5848.85771429757,2397.492412722466,0.9239096261442284,CS2_36
266.0,5851.235861381836,2403.599972806449,0.9233818489960133,CS2_36
267.0,5852.186712881332,2370.258748982844,0.9243196001364422,CS2_36
268.0,5810.623861587344,2450.428502491195,0.9306516888616287,CS2_36
269.0,5906.239223113371,2277.6690977779217,0.931072439651718,CS2_36
270.0,5933.254360016901,2240.514451973373,0.9225355463962301,CS2_36
271.0,5870.797337629541,2394.508040413464,0.9224756382752144,CS2_36
272.0,5795.216622957989,2454.928239715897,0.9223078873280494,CS2_36
273.0,5809.889303372242,2424.663259152032,0.9222684562063863,CS2_36
274.0,5811.983737536648,2410.3046960848733,0.9220904286456882,CS2_36
275.0,5792.576912933349,2449.959876495996,0.9245470242162098,CS2_36
276.0,5858.472991993127,2297.184413243784,0.929287409356309,CS2_36
277.0,5899.788485385099,2254.451378051453,0.9296146180628085,CS2_36
278.0,5913.414281812322,2231.780286365247,0.9297353882949955,CS2_36
279.0,5920.071394705999,2219.6246529966884,0.9298557309161405,CS2_36
280.0,5925.900357810635,2207.7189422071096,0.9299727561454216,CS2_36
281.0,5934.104256034247,2190.375680893543,0.9302184979415554,CS2_36
282.0,5942.136828040297,2175.501442173961,0.9302049126685005,CS2_36
283.0,5948.731109418499,2165.5800037616864,0.9303327680704857,CS2_36
284.0,5953.356563673646,2152.9091022313223,0.9301317035574528,CS2_36
285.0,5952.497771990602,2155.736529204354,0.9299925065599066,CS2_36
286.0,5949.966442388308,2155.9711052249186,0.9304217648470497,CS2_36
287.0,5958.547555292025,2129.331203172158,0.9302090456858072,CS2_36
288.0,5957.483429152228,2139.783210430236,0.9303188255373996,CS2_36
289.0,5958.546656522027,2134.958232224977,0.9303665001342776,CS2_36
290.0,5964.470053740486,2122.9570875797654,0.930557833898973,CS2_36
291.0,5970.703172344831,2108.12954600394,0.9249576207892728,CS2_36
292.0,5969.61211512459,2111.551311977615,0.9158120871705889,CS2_36
293.0,5858.89464026544,2318.3857276677736,0.91635587599638,CS2_36
294.0,5793.221133654588,2363.413785427576,0.9155176021189546,CS2_36
295.0,5818.8940878709545,2322.292254930828,0.9147779111798546,CS2_36
296.0,5789.971844651678,2360.2753796847537,0.9164502707271969,CS2_36
297.0,5765.565026130178,2392.103089425538,0.9227331666628049,CS2_36
298.0,5870.181586939318,2207.140725914156,0.9231113384521912,CS2_36
299.0,5897.168060585158,2180.2982502956875,0.9141873247335806,CS2_36
300.0,5832.71073654067,2335.0884934443748,0.91391149858354,CS2_36
301.0,5752.377444774727,2399.852459419868,0.9139466610096025,CS2_36
302.0,5766.221974953718,2355.057041580556,0.9138319200184114,CS2_36
303.0,5764.519626978785,2367.838207323221,0.9081169124267101,CS2_36
304.0,5746.441042523715,2398.477569411043,0.9159462890324374,CS2_36
305.0,5789.772710969322,2263.388955334085,0.916641129407627,CS2_36
307.0,5725.815355715783,2548.7875929740267,0.9170310994430773,CS2_36
308.0,5806.329047383862,2475.5386660700533,0.9234670804114853,CS2_36
309.0,5784.922886574619,2516.2571115549545,0.9245389509927298,CS2_36
310.0,5872.552974321392,2329.199989255132,0.9247156606304267,CS2_36
311.0,5888.338831910689,2299.904213984075,0.9151647384720307,CS2_36
312.0,5817.814691217354,2455.7732700164343,0.915065399258316,CS2_36
313.0,5742.469580543431,2499.1472700252925,0.9146825834558294,CS2_36
314.0,5748.267764186123,2479.522584786348,0.9144191691602066,CS2_36
315.0,5739.220727837848,2480.600990525214,0.9145467871759112,CS2_36
316.0,5715.520490333598,2521.8502545683004,0.9167839002523698,CS2_36
317.0,5796.099189450251,2347.6520750655477,0.9217119030770232,CS2_36
318.0,5831.303470465617,2308.5749170991185,0.9217891810742799,CS2_36
319.0,5842.382816324534,2286.7009948694904,0.9218125798409417,CS2_36
320.0,5849.430495725101,2269.107754967379,0.9220107857123646,CS2_36
321.0,5856.259120088129,2256.4833160411217,0.9219958881144797,CS2_36
322.0,5864.197391713562,2235.780462885974,0.9219386212024838,CS2_36
323.0,5868.8543497258215,2226.2655264066125,0.9218477202391893,CS2_36
324.0,5865.27703259085,2228.156312256732,0.9217793466836778,CS2_36
325.0,5865.777514470654,2222.390994200192,0.9216273931344164,CS2_36
327.0,5877.07465192824,2232.453437585209,0.9214527345443111,CS2_36
328.0,5865.2939597635705,2206.813690085255,0.92141110847523,CS2_36
330.0,5880.82710295578,2209.204640785116,0.9210396819409181,CS2_36
331.0,5868.374405547336,2189.79874265095,0.9071556299010858,CS2_36
332.0,5802.839926200337,2328.588834900467,0.9061085917795517,CS2_36
333.0,5703.565581276838,2426.086372703896,0.9058436769919276,CS2_36
334.0,5690.440739537764,2419.117913163558,0.9003058491290559,CS2_36
335.0,5680.597150860995,2432.086185683962,0.8992360802024592,CS2_36
336.0,5651.565607532219,2472.397780010593,0.90784465211288,CS2_36
337.0,5700.223742506292,2332.3402575950604,0.9131218041247126,CS2_36
338.0,5773.962528419681,2269.7328202273347,0.9057927038041931,CS2_36
339.0,5790.432595384307,2211.7643702736823,0.8988731010598315,CS2_36
340.0,5659.926035425975,2459.195114631148,0.8989050658604821,CS2_36
341.0,5638.628565918887,2465.741982981446,0.8982457462724989,CS2_36
342.0,5631.4098820174695,2474.8352741307463,0.8983308298698028,CS2_36
343.0,5625.613143015304,2465.8514426235342,0.9052760698657512,CS2_36
344.0,5616.894725290709,2485.336407295836,0.9057469875065225,CS2_36
345.0,5722.836877456575,2292.809734287788,0.9059891971291043,CS2_36
346.0,5738.088048357109,2283.8575686315307,0.897527235354071,CS2_36
347.0,5671.4264924133895,2436.4143423069618,0.8920292801227742,CS2_36
348.0,5593.440722158237,2496.7254622401088,0.8915028418283399,CS2_36
349.0,5596.300805937091,2475.0850705904886,0.8916925039469392,CS2_36
350.0,5580.050428075367,2501.443974299007,0.8971353237774754,CS2_36
351.0,5576.394502498908,2509.8344837804325,0.8994410484304359,CS2_36
352.0,5658.554552909685,2343.7150555364788,0.8999311013170206,CS2_36
353.0,5699.009674540488,2307.1225415974623,0.891518761047529,CS2_36
354.0,5658.212524579605,2411.6179295817856,0.8978234451269156,CS2_36
355.0,5561.364423923472,2575.1306691454083,0.8973896247529588,CS2_36
356.0,5602.44143266834,2531.9437892925453,0.890762800394532,CS2_36
357.0,5576.1134669518615,2548.365013771632,0.8988624574837981,CS2_36
358.0,5606.834015967484,2416.83804988279,0.8994929555178508,CS2_36
359.0,5678.977160080503,2350.1992966805774,0.8914436123562468,CS2_36
360.0,5695.39982789183,2319.260740624326,0.8898750452248839,CS2_36
361.0,5554.457062292946,2553.114776286282,0.8899252406862376,CS2_36
362.0,5548.144785391676,2518.318532755889,0.889605738060727,CS2_36
363.0,5544.2231217491935,2526.006315200182,0.8836796182906346,CS2_36
364.0,5534.925823601516,2521.7400500346994,0.891387121363845,CS2_36
365.0,5529.550722636035,2509.070113549533,0.8970821078355875,CS2_36
366.0,5623.022822193758,2380.6666535083787,0.8972143699122456,CS2_36
367.0,5643.367621027399,2353.167577118729,0.8972703731585312,CS2_36
368.0,5649.805782727344,2336.1682510425744,0.8973573867035931,CS2_36
369.0,5653.9156172545045,2333.637176365766,0.8977972498679566,CS2_36
370.0,5661.822564114031,2314.481645473716,0.8979697758119536,CS2_36
371.0,5682.307796661713,2283.9043140203576,0.8980961488117496,CS2_36
372.0,5689.167675209756,2271.5922284798,0.8982055389987441,CS2_36
373.0,5693.933923106088,2263.4517693959933,0.8982314377859372,CS2_36
374.0,5697.137574526132,2256.796003960655,0.8982398196009268,CS2_36
375.0,5700.606713232177,2249.249675924249,0.8982253139371483,CS2_36
376.0,5702.49763021915,2243.406029900332,0.8981960192880507,CS2_36
377.0,5703.091958202364,2239.421808168816,0.898267804872446,CS2_36
378.0,5706.248355074553,2231.7032942772494,0.8984434640146545,CS2_36
380.0,5727.077981156879,2239.8908847420244,0.8979717945031104,CS2_36
381.0,5711.828605671122,2217.5168491058284,0.8830501270496613,CS2_36
382.0,5608.037985765608,2446.195514527732,0.8823705638124394,CS2_36
383.0,5519.599435972748,2491.194382196758,0.8820600301611767,CS2_36
384.0,5510.1149261107785,2490.5384095260524,0.8816896346393039,CS2_36
385.0,5500.193208317272,2503.694372007507,0.8813863810334109,CS2_36
386.0,5475.849651332945,2541.5216028058203,0.889290527512533,CS2_36
387.0,5547.057276544976,2366.2621995719965,0.8898867695619047,CS2_36
388.0,5607.496940694924,2322.2319891398656,0.8816735931981737,CS2_36
389.0,5598.935382647847,2359.9005661791307,0.875363970239145,CS2_36
390.0,5474.521861837944,2541.615609945613,0.8809571715446919,CS2_36
391.0,5473.772331818531,2496.6011632036534,0.8749337188498321,CS2_36
392.0,5474.631558049703,2504.632217100996,0.8739005806897978,CS2_36
393.0,5451.725698304188,2512.2411860428983,0.8822081031271541,CS2_36
394.0,5446.647553635237,2490.0247477628877,0.8836619378730932,CS2_36
395.0,5561.450210059003,2353.356693530106,0.8827521868810497,CS2_36
396.0,5590.685926555074,2316.233154232439,0.8739112695352037,CS2_36
397.0,5503.94548898522,2472.0702133787563,0.8739921240512628,CS2_36
398.0,5437.835552852892,2507.179103465518,0.8744760961167123,CS2_36
399.0,5447.444927601435,2492.866964135552,0.8738334812893752,CS2_36
400.0,5447.757151619764,2505.991400604602,0.8742924608776818,CS2_36
401.0,5434.632707692217,2514.772622045479,0.882154618066969,CS2_36
402.0,5510.9475118105765,2360.2002261942253,0.8827749484834024,CS2_36
403.0,5566.811632703873,2317.4202491733013,0.8814754785304126,CS2_36
404.0,5444.162389040377,2695.816258733691,0.8812393247589901,CS2_36
405.0,5449.50651517706,2630.28588056811,0.8750870431617234,CS2_36
406.0,5518.932416124033,2416.0564959699623,0.8737591628098552,CS2_36
407.0,5411.022227550973,2632.0197606457587,0.8732387241605172,CS2_36
